Record Id,Data Source,Allocated  NN,Pcode,Xcord,Ycord,Last  Modified,Generic Geography/Street name?
462,Staff Survey,St Leonard's/Southside,EH8 9SB,326509,672906,04/09/2013,
463,Staff Survey,Gilmerton,EH17 8NA,328503,668141,04/09/2013,
464,Staff Survey,Baberton,EH14 3BU,319638,669463,04/09/2013,
465,Staff Survey,Moredun,EH17 7LG,328783,669305,04/09/2013,
466,Staff Survey,Bruntsfield,EH10 4ED,324653,672071,04/09/2013,
467,Staff Survey,Magdalene,eh15 3ed,330714,672647,04/09/2013,
468,Staff Survey,Leith,EH6 5ER,326594,675529,04/09/2013,
469,Staff Survey,Liberton,EH16 6XU,326829,668649,04/09/2013,
470,Staff Survey,Tollcross,EH3 9DJ,325049,673140,04/09/2013,
471,Staff Survey,Newington,EH16 5HL,327148,672072,04/09/2013,
472,Staff Survey,Corstorphine,Eh12 8AE,319845,673148,04/09/2013,
473,Staff Survey,South Queensferry,EH30 9QA,313274,677819,04/09/2013,
474,Staff Survey,Corstorphine,EH4 7HA,319831,674083,04/09/2013,
475,Staff Survey,Blackford,EH9 3EU,326078,670915,04/09/2013,
476,Staff Survey,Morningside,EH10 5HW,324473,671140,04/09/2013,
477,Staff Survey,Dalry,EH11 2HE,323656,672858,04/09/2013,
478,Staff Survey,Chesser,EH14 1UP,321958,671255,04/09/2013,
479,Staff Survey,Old Town,EH1 1LT,326076,673419,04/09/2013,
480,Staff Survey,Gorgie/Dalry,EH11 2JH,323487,672518,04/09/2013,
481,Staff Survey,Abbeyhill,eh7 5xn,327150,674355,04/09/2013,
482,Staff Survey,Pilrig,EH6 5AR,326424,675385,04/09/2013,
483,General 1,Portobello,EH15 1TW,330231,674381,16/10/2013,
484,General 1,Joppa,EH15 2QW,331321,673132,16/10/2013,
485,General 1,Broughton,EH7 4EE,325566,675163,16/10/2013,
486,General 1,Dalry Colonies,EH11 2BS,324082,673067,16/10/2013,
487,General 1,Morningside,EH10 4ST,324829,671189,16/10/2013,
488,General 1,Southside,EH8 9LZ,326271,672607,16/10/2013,
489,General 1,Broughton,EH7 4EB,325464,675080,16/10/2013,
490,General 1,South West Edinburgh,EH11 4ND,318988,670128,16/10/2013,generic
491,General 1,Balerno,EH14 7AE,316299,666304,16/10/2013,
492,General 1,Tollcross/Lauriston,EH3 9HJ,325234,672860,16/10/2013,
493,General 1,Leith,EH7 5PN,326912,674714,16/10/2013,
494,General 1,Davidson's Mains,EH4 5AG,320924,675478,16/10/2013,
495,General 1,Ratho Station,EH28 8PZ,313326,672415,16/10/2013,
496,General 1,Canonmills,EH7 4HF,325391,675424,16/10/2013,
497,General 1,Stockbridge,EH3 5DP,325014,674836,16/10/2013,
498,General 1,Goldenacre,EH3 5HD,325221,674985,16/10/2013,
499,General 1,Clermiston,EH4 7HJ,319210,673950,16/10/2013,
500,General 1,Colinton,EH13 0HR,320697,668380,16/10/2013,
501,General 1,Bellevue,EH7 4JX,325862,675168,16/10/2013,
502,General 1,Stockbridge,EH4 1PH,324206,674386,16/10/2013,
503,General 1,Polwarth,EH11 1HY,323842,672279,16/10/2013,
504,General 1,Restalrig/Craigentinny,EH7 6PN,328687,674359,16/10/2013,
505,General 1,Willowbrae,EH8 7DD,328385,674037,16/10/2013,
506,General 1,Broughton,EH1 3RX,325860,674615,16/10/2013,
507,General 1,New Town,EH3 6PX,325468,674731,16/10/2013,
508,General 1,Broughton,EH7 4LE,325934,675490,16/10/2013,
509,General 1,Leith,EH6 8SS,326780,675075,16/10/2013,
510,General 1,Fairmilehead/Morningside,EH10 7HU,323258,668275,16/10/2013,
511,General 1,Blackhall,EH4 3NE,322122,674484,16/10/2013,
512,General 1,Leith,EH7 5ND,326476,674916,16/10/2013,
513,General 1,Barnton,EH4 7QJ,319156,674758,16/10/2013,
514,General 1,Corstorphine,EH12 7EL,320595,672318,16/10/2013,
515,General 1,Portobello,EH15 1PD,330131,673195,16/10/2013,
516,General 1,Trinity,EH6 4SN,325502,676807,16/10/2013,
517,General 1,Meadowbank,EH8 7AF,328164,674145,16/10/2013,
518,General 1,Leith,EH6 8JY,327141,675281,16/10/2013,
519,General 1,Newington,EH9 1QU,326415,672307,16/10/2013,
520,General 1,Pilrig,EH6 5FF,326011,675484,16/10/2013,
521,General 1,Fountainbridge,EH11 1DU,323719,672292,16/10/2013,
522,General 1,Balerno,EH14 7DZ,316251,666477,16/10/2013,
523,General 1,Marchmont,EH9 1JD,325577,672376,16/10/2013,
524,General 1,Colinton,EH13 9PH,322775,668704,16/10/2013,
525,General 1,Portobello,EH15 1HE,330758,674081,16/10/2013,
526,General 1,Balerno,EH14 7HJ,315894,665634,16/10/2013,
527,General 1,Stockbridge,EH4 1HL,324408,674689,16/10/2013,
528,General 1,Blackford,EH9 3HS,325633,670998,16/10/2013,
529,General 1,Wardie Bay,EH5 1EX,323994,677006,16/10/2013,
530,General 1,Mountcastle,EH8 7RD,329503,673610,16/10/2013,
531,General 1,Greenbank,EH10 5RH,323747,670153,16/10/2013,
532,General 1,Leith,EH6 4AT,326343,676587,16/10/2013,
533,General 1,Dalry,EH11 2LT,323396,672597,16/10/2013,
534,General 1,Corstorphine,EH12 8QX,319884,673535,16/10/2013,
535,General 1,Craiglockhart,EH14 1DU,322258,669723,16/10/2013,
536,General 1,Warriston/Canonmills/Inverleith/New Town,EH7 4HJ,325331,675421,16/10/2013,
537,General 1,Pilrig,EH6 5DB,326555,675357,16/10/2013,
538,General 1,West End/Haymarket,EH12 5LB,323827,673287,16/10/2013,
539,General 1,Portobello,EH15 2AT,330761,673773,16/10/2013,
540,General 1,Stockbridge,EH4 1NT,324405,674404,16/10/2013,
541,General 1,Gorgie,EH11 2TZ,322306,672356,16/10/2013,
542,General 1,Sciennes,EH9 1NP,326263,672213,16/10/2013,
543,General 1,Leith,EH6 8QD,326932,675472,16/10/2013,
544,General 1,Drumbrae,EH4 7SG,319157,674283,16/10/2013,
545,General 1,Portobello,EH15 1PD,330131,673195,16/10/2013,
546,General 1,Bellevue,EH7 4DA,325791,674908,16/10/2013,
547,General 1,New Town,EH3 6QA,325326,674693,16/10/2013,
548,General 1,Wardie Bay,EH5 1EX,323994,677006,16/10/2013,
549,General 1,Gorgie,EH11 2PH,322898,672302,16/10/2013,
550,General 1,Bellevue,EH7 4NJ,326049,674983,16/10/2013,
551,General 1,Cramond,EH4 6PA,318519,676032,16/10/2013,
552,General 1,Carrick Knowe,EH12 7EB,320563,672021,16/10/2013,
553,General 1,Bellevue,EH7 4DA,325791,674908,16/10/2013,
554,General 1,Slateford,EH14 1PE,322682,671687,16/10/2013,
555,General 1,Harrison Park/Shandon,EH11 1RX,323328,671797,16/10/2013,
556,General 1,Willowbrae,EH8 7LD,328644,673569,16/10/2013,
557,General 1,Roseburn,EH12 5LL,323202,672972,16/10/2013,
558,General 1,Leith,EH6 6HH,326644,676532,16/10/2013,
559,General 1,Blackhall,EH4 3QU,321872,674589,16/10/2013,
560,General 1,Leith,EH6 8PH,326853,675313,16/10/2013,
561,General 1,Bruntsfield,EH3 9NP,324578,672605,16/10/2013,
562,General 1,Tollcross,EH3 9JA,325108,672933,16/10/2013,
563,General 1,Blackhall,EH4 2BH,322326,674590,16/10/2013,
564,General 1,Dalry,EH11 2AP,324031,672886,16/10/2013,
565,General 1,Bruntsfield,EH10 4NQ,324368,672256,16/10/2013,
566,General 1,Dalry,EH11 2EL,323551,672763,16/10/2013,
567,General 1,Broughton,EH7 4JZ,325791,675196,16/10/2013,
568,General 1,Pilrig,EH6 5AX,326228,675411,16/10/2013,
569,General 1,Warriston,EH7 4HN,325478,675655,16/10/2013,
570,General 1,New Town,EH3 5DS,325065,674835,16/10/2013,
571,General 1,West End,EH3 7PX,324339,673858,16/10/2013,
572,General 1,Hillside,EH7 5HT,326422,674730,16/10/2013,
573,General 1,Newington/Southside,EH8 9QU,326352,672705,16/10/2013,
574,General 1,Leith Walk,EH7 5EX,326613,674681,16/10/2013,
575,General 1,Leith,EH6 6HW,326485,676515,16/10/2013,
576,General 1,Clovenstone,EH14 3BL,320635,669470,16/10/2013,
577,General 1,West End,EH4 1PU,324216,674235,16/10/2013,
578,General 1,Meadowbank,EH8 7AG,328107,674152,16/10/2013,
579,General 1,The Shore,EH6 7BZ,327163,676757,16/10/2013,
580,General 1,Bellevue,EH7 4HT,325636,674947,16/10/2013,
581,General 1,Broughton,EH7 4JY,325796,675128,16/10/2013,
582,General 1,Canonmills/New Town,EH7 4EA,325428,675012,16/10/2013,
583,General 1,Portobello,EH15 2BA,330783,674028,16/10/2013,
584,General 1,West End,EH3 7RY,324020,673750,16/10/2013,
585,General 1,Stockbridge,EH3 5JE,324563,674946,16/10/2013,
586,General 1,Leith,EH6 6DX,326651,676429,16/10/2013,
587,General 1,Royston,EH5 1RJ,323209,676746,16/10/2013,
588,General 1,Prestonfield,EH16 5EL,327441,671683,16/10/2013,
589,General 1,City Centre,EH7 4AH,326284,674718,16/10/2013,
590,General 1,Mayfield,EH9 2AF,325281,671904,16/10/2013,
591,General 1,Telford,EH4 2SB,322361,674957,16/10/2013,
592,General 1,South Edinburgh,EH9 2AF,325281,671904,16/10/2013,generic
593,General 1,Clermiston,EH4 7RU,319484,674396,16/10/2013,
594,General 1,Morningside,EH10 5JR,323906,670781,16/10/2013,
595,General 1,Portobello,EH15 1HY,330650,674057,16/10/2013,
596,General 1,Pilton,EH4 4AT,322252,675804,16/10/2013,
597,General 1,Bonaly,EH13 0QY,321628,668026,16/10/2013,
598,General 1,Morningside,EH10 5PB,324336,670550,16/10/2013,
599,General 1,Canonmills,EH3 5EA,325182,674997,16/10/2013,
600,General 1,South Queensferry,EH30 9HZ,313278,678073,16/10/2013,
601,General 1,Braids,EH10 6JT,324662,669796,16/10/2013,
602,General 1,Nether Currie,EH14 5JP,318564,668275,16/10/2013,
603,General 1,Southside,EH16 5XL,326755,672742,16/10/2013,
604,General 1,Broughton,EH7 4NA,326236,675076,16/10/2013,
605,General 1,Inverleith,EH3 5LU,325069,675528,16/10/2013,
606,General 1,Corstorphine,EH12 7RQ,319115,672217,16/10/2013,
607,General 1,Gorgie,EH11 2SW,322255,672191,16/10/2013,
608,General 1,Newington,EH9 3EF,326603,671244,16/10/2013,
609,General 1,Bellevue,EH3 6ND,325641,674745,16/10/2013,
610,General 1,Meadowbank,EH7 5TZ,327532,674387,16/10/2013,
611,General 1,Leith Links,EH6 7NE,327967,675754,16/10/2013,
612,General 1,Portobello,EH15 1QJ,329938,673286,16/10/2013,
613,General 1,Blackford,EH9 3BR,326497,671095,16/10/2013,
614,General 1,New Town,EH1 3QY,325826,674450,16/10/2013,
615,General 1,Inverleith,EH3 5LU,325069,675528,16/10/2013,
616,General 1,Dalry,EH11 2EN,323597,672729,16/10/2013,
617,General 1,Portobello,EH15 2BG,330754,673839,16/10/2013,
618,General 1,New Town,EH1 3RW,325944,674601,16/10/2013,
619,General 1,Stockbridge,EH4 1LW,324495,674595,16/10/2013,
620,General 1,Colinton Village,EH13 0JS,321499,669005,16/10/2013,
621,General 1,The Inch,EH16 5TD,328083,670358,16/10/2013,
622,General 1,Bruntsfield,EH10 4NB,324405,672256,16/10/2013,
623,General 1,Canonmills,EH7 4EB,325464,675080,16/10/2013,
624,General 1,Broughton,EH7 4JR,325724,675024,16/10/2013,
625,General 1,Southside,EH16 5HQ,327144,671922,16/10/2013,
626,General 1,NN not supplied,EH6 8EA,327449,675601,16/10/2013,
627,General 1,Stockbridge,EH4 1EN,324025,674640,16/10/2013,
628,General 1,Newington,EH8 9PE,326496,672537,16/10/2013,
629,General 1,Balerno,EH14 7HE,316007,665530,16/10/2013,
630,General 1,Trinity,EH5 3BQ,324803,676142,16/10/2013,
631,General 1,Granton,EH5 1AD,321964,676656,16/10/2013,
632,General 1,Fairmilehead,EH10 7AZ,323778,668415,16/10/2013,
633,General 1,King's Buildings,EH16 5HF,327292,670464,16/10/2013,
634,General 1,Abbeyhill,EH8 8ES,327169,674045,16/10/2013,
635,General 1,Blackford,EH9 2PH,325825,671233,16/10/2013,
636,General 1,Broughton,EH7 4JH,325723,675295,16/10/2013,
637,General 1,Morningside,EH10 4AJ,324654,671424,16/10/2013,
638,General 1,Portobello,EH15 2DF,331092,673559,16/10/2013,
639,General 1,Little France,EH16 5SW,328288,670236,16/10/2013,
640,General 1,Mortonhall,EH17 8SX,327211,668219,16/10/2013,
641,General 1,Polwarth,EH11 1LW,324103,672268,16/10/2013,
642,General 1,Gorgie,EH11 2RA,322778,672254,16/10/2013,
643,General 1,Tollcross,EH3 9LW,325067,672688,16/10/2013,
644,General 1,Saughton,EH11 3GY,320577,671085,16/10/2013,
645,General 1,Liberton,EH16 6PA,326871,669645,16/10/2013,
646,General 1,Leith,EH6 7AR,327356,676257,16/10/2013,
647,General 1,Trinity,EH5 3HA,324951,676588,16/10/2013,
648,General 1,Broughton/Bellevue,EH7 4DL,325823,674958,16/10/2013,
649,General 1,Broughton,EH7 4GH,326042,675036,16/10/2013,
650,General 1,Portobello,EH15 1QA,329897,673084,16/10/2013,
651,General 1,Portobello,EH15 2QU,331208,673278,16/10/2013,
652,General 1,Roseburn,EH12 5PL,322781,672899,16/10/2013,
653,General 1,Little France,EH17 7SB,328862,670157,16/10/2013,
654,General 1,Comely Bank,EH4 1AR,323980,674625,16/10/2013,
655,General 1,Stockbridge/Comely Bank,EH4 1EL,324012,674676,16/10/2013,
656,General 1,Colinton,EH13 0BL,322074,668800,16/10/2013,
657,General 1,East Craigs,EH12 8XU,318645,673644,16/10/2013,
658,General 1,Morningside,EH10 5PE,324194,670476,16/10/2013,
659,General 1,Meadowbank,EH8 7BG,328615,674180,16/10/2013,
660,General 1,Corstorphine,EH12 8RP,319589,673133,16/10/2013,
661,General 1,Craiglockhart,EH14 1XP,322762,671014,16/10/2013,
662,General 1,South Edinburgh,EH16 6DR,327740,669954,16/10/2013,generic
663,General 1,Corstorphine,EH12 8XD,318860,674122,16/10/2013,
664,General 1,Dalry,EH11 2AP,324031,672886,16/10/2013,
665,General 1,Leith,EH7 5LR,326840,674993,16/10/2013,
666,General 1,Trinity,EH5 3DJ,325237,676689,16/10/2013,
667,General 1,Tollcross,EH3 9JH,324995,672922,16/10/2013,
668,General 1,Ratho,EH28 8JZ,314063,671078,16/10/2013,
669,General 1,Leith,EH6 4DB,326095,676212,16/10/2013,
670,General 1,Bruntsfield,EH10 4JJ,324657,672364,16/10/2013,
671,General 1,Morningside,EH10 4SR,324893,670969,16/10/2013,
672,General 1,Leith,EH6 8RN,326929,675072,16/10/2013,
673,General 1,Leith,EH6 8PQ,326829,675280,16/10/2013,
674,General 1,Morningside,EH10 4AL,324592,671461,16/10/2013,
675,General 1,St Leonard's,EH8 9SD,326513,672811,16/10/2013,
676,General 1,The Gyle,EH12 9JJ,318555,672280,16/10/2013,
677,General 1,Bonaly,EH13 0QD,321440,668129,16/10/2013,
678,General 1,Baberton,EH14 3DD,319719,669374,16/10/2013,
679,General 1,Piershill,EH8 7BD,328518,674273,16/10/2013,
680,General 1,Balerno,EH14 7HE,316007,665530,16/10/2013,
681,General 1,Stockbridge,EH4 1HR,324578,674735,16/10/2013,
682,General 1,East Edinburgh,EH8 7BT,328649,674224,16/10/2013,generic
683,General 1,Broughton,EH7 4EB,325464,675080,16/10/2013,
684,General 1,Leith,EH6 7QG,328305,675639,16/10/2013,
685,General 1,Gilmerton,EH17 8RB,329079,668495,16/10/2013,
686,General 1,Craigleith,EH4 2RR,322138,675302,16/10/2013,
687,General 1,Juniper Green,EH14 5BL,320190,668886,16/10/2013,
688,General 1,Craiglockhart,EH14 1XP,322762,671014,16/10/2013,
689,General 1,Boswall/Granton,EH5 2ED,323693,676104,16/10/2013,
690,General 1,Leith,EH6 6NG,325637,677543,16/10/2013,
691,General 1,Powderhall,EH7 4GD,325490,675554,16/10/2013,
692,General 1,South Queensferry,EH30 9PE,313251,677465,16/10/2013,
694,General 1,Polwarth,EH11 1HX,323884,672311,16/10/2013,
695,General 1,Shandon,EH11 1QF,323055,671708,16/10/2013,
696,General 1,Liberton,EH16 5UW,327403,670482,16/10/2013,
697,General 1,Portobello,EH15 2BS,331011,673882,16/10/2013,
698,General 1,Craigmillar Park,EH9 2DQ,326762,671618,16/10/2013,
700,General 1,Joppa,EH15 2DY,331182,673717,16/10/2013,
701,General 1,Haymarket,EH12 5EA,324146,673317,16/10/2013,
702,General 1,Trinity,EH5 3DJ,325237,676689,16/10/2013,
703,General 1,Balerno,EH14 7ET,316217,665984,16/10/2013,
704,General 1,Gilmerton,EH17 8JR,328492,668796,16/10/2013,
705,General 1,Warriston,EH7 4HN,325478,675655,16/10/2013,
706,General 1,Portobello,EH15 1LL,330460,673783,16/10/2013,
707,General 1,Portobello,EH15 2ES,331582,673477,16/10/2013,
708,General 1,Dean Village,EH4 3BE,324042,673905,16/10/2013,
709,General 1,Easter Road,EH7 5PA,327088,674869,16/10/2013,
710,General 1,Portobello,EH15 2BP,330900,673831,16/10/2013,
711,General 1,Currie,EH14 5LZ,318346,668310,16/10/2013,
712,General 1,Morningside,EH10 5HU,324386,670992,16/10/2013,
713,General 1,Blackhall,EH4 3QD,321322,674491,16/10/2013,
714,General 1,Barnton,EH4 7NS,319608,674940,16/10/2013,
715,General 1,Forrester Park,EH12 9AH,319824,671869,16/10/2013,
716,General 1,Forrester,EH12 9AL,319962,671784,16/10/2013,
717,General 1,Shandon,EH11 1QP,323033,671835,16/10/2013,
718,General 1,Colinton Mains,EH13 9DD,323062,668961,16/10/2013,
719,General 1,Colinton,EH13 0RQ,321213,668146,16/10/2013,
720,General 1,Newington,EH9 1TE,326589,671911,16/10/2013,
721,General 1,Canonmills,EH7 4DX,325486,674975,16/10/2013,
722,General 1,Easter Road,EH7 5RP,327021,674641,16/10/2013,
723,General 1,Canonmills,EH7 4EA,325428,675012,16/10/2013,
724,General 1,NN not supplied,EH9 3EE,326619,671290,16/10/2013,
725,General 1,South Queensferry,EH30 9HR,313236,678298,16/10/2013,
726,General 1,Leith,EH6 8LH,327040,675405,16/10/2013,
727,General 1,Bonnington,EH6 5QH,325940,676081,16/10/2013,
728,General 1,City Centre/Old Town,EH1 1HE,325845,673246,16/10/2013,
729,General 1,Murrayfield,EH12 6JD,321653,673231,16/10/2013,
730,General 1,Broughton,EH7 4JB,325758,675367,16/10/2013,
731,General 1,The Canongate,EH8 8AD,326252,673648,16/10/2013,
732,General 1,South Queensferry,EH30 9PW,313761,677410,16/10/2013,
733,General 1,NN not supplied,EH4 2PX,322680,675139,16/10/2013,
734,General 1,NN not supplied,EH6 4AY,326212,676524,16/10/2013,
735,General 1,Portobello,EH15 3DZ,330859,672650,16/10/2013,
